PIN,Property Address,Most Recent Date Sale,Deed No.,Most Recent Sale Price,Pure Market Indicator,Estimate (Land),Estimate (Building),First Pass Value 1,First Pass Value 2,Land Value,Improvement Value,First Pass Value 3,First Pass Value 4,First Pass Value 5,First Pass Value 6,First Pass Value 7
12024010080000,1829  BROPHY AVE PARK RIDGE,,,,0,54680,511090,665354,831693,14688,817005,831693,831693,831693,831693,709246
12024010090000,1901  BROPHY AVE PARK RIDGE,,,,0,54680,485230,608724,760905,14688,746218,760905,760905,760905,760905,752256
12024010100000,1905  BROPHY AVE PARK RIDGE,,,,0,54680,176790,389276,330885,14688,316198,330885,330885,330885,330885,272593
10132040050000,,,,,,,,482311,627005,37260,589745,627005,627005,627005,627005,
12024010110000,1909  BROPHY AVE PARK RIDGE,,,,0,54680,151290,374365,252696,14688,238009,252696,252696,252696,252696,235433
12024010120000,1913  BROPHY AVE PARK RIDGE,06/23/2017,01717422053,390000,1,51490,194110,414342,352191,13830,338361,352191,352191,352191,352191,366084
12024010130000,1800 S FAIRVIEW AVE PARK RIDGE,,,,0,54680,196790,419487,356564,14688,341876,356564,356564,356564,356564,370976
12024010140000,1806 S FAIRVIEW AVE PARK RIDGE,,,,0,54680,405320,543278,679097,14688,664410,679097,679097,679097,679097,656666
12024010150000,1808 S FAIRVIEW AVE PARK RIDGE,,,,0,54680,218270,414372,352216,14688,337529,352216,352216,352216,352216,341877
12024010160000,1812 S FAIRVIEW AVE PARK RIDGE,,,,0,54680,209640,410120,348602,14688,333914,348602,348602,348602,348602,326739
12024010170000,1816 S FAIRVIEW AVE PARK RIDGE,07/28/2017,01720918152,350000,1,54680,184830,388859,330530,14688,315843,330530,330530,330530,330530,327784
12024010180000,1820 S FAIRVIEW AVE PARK RIDGE,,,,0,54680,518130,587779,734723,14688,720036,734723,734723,734723,734723,684380
12024010190000,1824 S FAIRVIEW AVE PARK RIDGE,08/15/2018,01822749078,265000,1,54680,142670,376168,319743,14688,305055,319743,319743,319743,319743,259543
12024010200000,1828 S FAIRVIEW AVE PARK RIDGE,,,,0,54680,191360,384930,327190,14688,312503,327190,327190,327190,327190,302690
12024010210000,1900 S FAIRVIEW AVE PARK RIDGE,,,,0,54680,498320,598869,643784,14688,629096,643784,643784,643784,643784,622829
12024010220000,1904 S FAIRVIEW AVE PARK RIDGE,,,,0,54680,327950,477035,512813,14688,498125,512813,512813,512813,512813,458390
12024010230000,1908 S FAIRVIEW AVE PARK RIDGE,,,,0,54680,219660,406553,345570,14688,330883,345570,345570,345570,345570,332567
12024010350000,1916 S FAIRVIEW AVE PARK RIDGE,,,,0,41740,158420,364246,245866,11212,234654,245866,245866,245866,245866,221076
12024020010000,1801 S FAIRVIEW AVE PARK RIDGE,,,,0,54680,216850,437272,371681,14688,356993,371681,371681,371681,371681,355417
12024020020000,1805 S FAIRVIEW AVE PARK RIDGE,02/27/2018,01805846241,290000,1,54680,258680,407467,397281,14688,382593,397281,397281,397281,397281,357070
12024020030000,1809 S FAIRVIEW AVE PARK RIDGE,,,,0,54680,209860,381129,323959,14688,309272,323959,323959,323959,323959,301753
12024020040000,1813 S FAIRVIEW AVE PARK RIDGE,,,,0,54680,165420,383250,325763,14688,311075,325763,325763,325763,325763,280926
12024020050000,1817 S FAIRVIEW AVE PARK RIDGE,,,,0,58180,163650,380821,323698,15628,308071,323698,323698,323698,323698,306049
12024020060000,1821 S FAIRVIEW AVE PARK RIDGE,,,,0,58180,148440,384958,327214,15628,311586,327214,327214,327214,327214,278792
12024020070000,1825 S FAIRVIEW AVE PARK RIDGE,,,,0,58180,526740,655990,819988,15628,804361,819988,819988,819988,819988,830106
12024020080000,1829 S FAIRVIEW AVE PARK RIDGE,,,,0,58180,169060,384958,327214,15628,311586,327214,327214,327214,327214,287877
12123071740000,7916 W LAWRENCE AVE NORRIDGE,,,,0,3050,0,329997,305247,773,0,305247,305247,10000,10000,
12024020100000,1905 S FAIRVIEW AVE PARK RIDGE,,,,0,58180,153570,380048,323041,15628,307414,323041,323041,323041,323041,292420
12024020110000,1909 S FAIRVIEW AVE PARK RIDGE,,,,0,58180,204890,415593,353254,15628,337627,353254,353254,353254,353254,316341
12024020120000,1913 S FAIRVIEW AVE PARK RIDGE,,,,0,58180,196150,382948,325506,15628,309878,325506,325506,325506,325506,311104
12024020130000,1919 S FAIRVIEW AVE PARK RIDGE,,,,0,81140,419510,615566,769458,21794,747664,769458,769458,769458,769458,794221
12024020140000,701  PETERSON AVE PARK RIDGE,06/21/2017,01717241101,433000,1,54680,206500,383853,326275,14688,311587,326275,326275,326275,326275,413427
12024020150000,1804 S PROSPECT AVE PARK RIDGE,,,,0,54680,189880,387325,329226,14688,314539,329226,329226,329226,329226,330470
12024020160000,1806 S PROSPECT AVE PARK RIDGE,,,,0,54680,191210,380561,323476,14688,308789,323476,323476,323476,323476,301310
12024020170000,1808 S PROSPECT AVE PARK RIDGE,,,,0,54680,310690,442591,431526,14688,416839,431526,431526,431526,431526,415734
12024020180000,1812 S PROSPECT AVE PARK RIDGE,,,,0,58180,328080,464589,499433,15628,483806,499433,499433,499433,499433,482596
12024020190000,1816 S PROSPECT AVE PARK RIDGE,,,,0,58180,328080,464831,499693,15628,484066,499693,499693,499693,499693,459590
12024020200000,1820 S PROSPECT AVE PARK RIDGE,,,,0,58180,316560,464589,499433,15628,483806,499433,499433,499433,499433,455711
12024020210000,1824 S PROSPECT AVE PARK RIDGE,,,,0,58180,357560,498708,536111,15628,520483,536111,536111,536111,536111,445357
12024020220000,1828 S PROSPECT AVE PARK RIDGE,,,,0,58180,342770,455717,489896,15628,474269,489896,489896,489896,489896,462342
12024020230000,1904 S PROSPECT AVE PARK RIDGE,,,,0,58180,382870,479805,515791,15628,500163,515791,515791,515791,515791,450117
12024020360000,1908 S PROSPECT AVE PARK RIDGE,,,,0,65170,170760,387577,329441,17503,311938,329441,329441,329441,329441,301602
12024020370000,1912 S PROSPECT AVE PARK RIDGE,,,,0,65170,138670,392906,333970,17503,316467,333970,333970,333970,333970,284921
12024020380000,1916 S PROSPECT AVE PARK RIDGE,,,,0,58180,151130,383750,326188,15628,310560,326188,326188,326188,326188,279890
12024020390000,1920 S PROSPECT AVE PARK RIDGE,,,,0,49490,157040,365768,310903,13292,297611,310903,310903,310903,310903,251782
12024020400000,712  HIGGINS RD PARK RIDGE,,,,0,69230,495190,547028,547028,13846,533182,547028,547028,547028,547028,659021
12024030070000,1825 S PROSPECT AVE PARK RIDGE,,,,0,58180,275590,446794,390945,15628,375318,390945,390945,390945,390945,394573
12024030080000,1829 S PROSPECT AVE PARK RIDGE,,,,0,58180,282660,435014,424139,15628,408511,424139,424139,424139,424139,394752
12024030090000,1901 S PROSPECT AVE PARK RIDGE,,,,0,58180,356510,452705,486658,15628,471030,486658,486658,486658,486658,456130
12024030100000,1907 S PROSPECT AVE PARK RIDGE,,,,0,58180,445850,512994,641242,15628,625615,641242,641242,641242,641242,610409
11192170260000,,,,,,,,3213398,3052728,206252,2846476,3052728,3052728,3052728,3052728,
12024030160000,1802  COURTLAND AVE PARK RIDGE,,,,0,58180,181800,393478,334456,15628,318829,334456,334456,334456,334456,326630
12024030170000,1806  COURTLAND AVE PARK RIDGE,,,,0,58180,392980,495894,533086,15628,517458,533086,533086,533086,533086,519746
12024030180000,1808  COURTLAND AVE PARK RIDGE,,,,0,58180,230350,452432,384567,15628,368940,384567,384567,384567,384567,415138
12024030380000,600  HIGGINS RD PARK RIDGE,,,,0,58170,515250,573644,573644,11636,562008,573644,573644,573644,573644,645177
12024030400000,1820  COURTLAND AVE PARK RIDGE,,,,0,69820,239000,443644,454735,18753,435982,454735,454735,454735,454735,391957
12024030420000,1900  COURTLAND AVE PARK RIDGE,,,,0,59350,162610,380938,323797,15940,307857,323797,323797,323797,323797,292483
12024030460000,1916  COURTLAND AVE PARK RIDGE,,,,0,54690,180730,387282,329189,14690,314500,329189,329189,329189,329189,283576
12024030470000,1920  COURTLAND AVE PARK RIDGE,,,,0,15120,55720,350889,298255,4063,294192,298255,298255,298255,298255,
12024030480000,1924  COURTLAND AVE PARK RIDGE,,,,0,82400,207470,410716,349109,22132,326976,349109,349109,349109,349109,364783
12024030510000,1916  COURTLAND AVE PARK RIDGE,,,,0,15120,0,350470,350470,4063,0,350470,350470,10000,10000,
12123071750000,7862 W LAWRENCE AVE NORRIDGE,,,,0,3050,0,330020,305268,773,0,305268,305268,10000,10000,
12024030520000,1920  COURTLAND AVE PARK RIDGE,,,,0,43050,103480,364512,309835,11564,298271,309835,309835,309835,309835,248604
12024030530000,1911 S PROSPECT AVE PARK RIDGE,,,,0,65620,266410,461741,473285,17625,455660,473285,473285,473285,473285,404214
12024030540000,1915 S PROSPECT AVE PARK RIDGE,,,,0,65620,146070,390089,331576,17625,313951,331576,331576,331576,331576,297296
12024030550000,1919 S PROSPECT AVE PARK RIDGE,,,,0,65620,158980,388650,330352,17625,312727,330352,330352,330352,330352,281045
12024030560000,1925 S PROSPECT AVE PARK RIDGE,,,,0,79230,152760,395286,335993,21279,314714,335993,335993,335993,335993,288006
12024030570000,1801 S PROSPECT AVE PARK RIDGE,,,,0,69820,232850,437794,448738,18753,429985,448738,448738,448738,448738,381730
12024030580000,1807 S PROSPECT AVE PARK RIDGE,08/31/2017,01724339078,935000,1,69820,865180,669516,836895,18753,818142,836895,836895,836895,836895,873045
12024030600000,1817 S PROSPECT AVE PARK RIDGE,,,,0,69820,155100,387670,329519,18753,310766,329519,329519,329519,329519,289005
12024030610000,1821 S PROSPECT AVE PARK RIDGE,,,,0,69820,202710,427473,363352,18753,344599,363352,363352,363352,363352,343497
12024030630000,604  HIGGINS RD PARK RIDGE,,,,0,69820,211640,442723,453791,18753,435038,453791,453791,453791,453791,372706
12024030640000,1904  COURTLAND AVE PARK RIDGE,,,,0,71120,498870,630905,788631,19101,769530,788631,788631,788631,788631,840715
12024030650000,1912  COURTLAND AVE PARK RIDGE,,,,0,69970,509720,624423,780529,18793,761736,780529,780529,780529,780529,743353
12024030660000,1812  COURTLAND AVE PARK RIDGE,,,,0,69910,603850,675036,843795,18776,825018,843795,843795,843795,843795,875569
12024030670000,1908  COURTLAND AVE PARK RIDGE,,,,0,59470,418630,579360,724199,15973,708226,724199,724199,724199,724199,681999
12024030680000,1811 S PROSPECT AVE PARK RIDGE,,,,0,69900,538530,672086,840108,18774,821334,840108,840108,840108,840108,877681
12024030690000,1824  COURTLAND AVE PARK RIDGE,,,,0,69930,492480,631478,789347,18784,770564,789347,789347,789347,789347,720015
12024030700000,1816  COURTLAND AVE PARK RIDGE,,,,0,58270,532660,624994,781243,15651,765592,781243,781243,781243,781243,788007
12024040010000,1801  COURTLAND AVE PARK RIDGE,02/21/2018,01805201079,1,0,54690,204850,394708,335502,14690,320812,335502,335502,335502,335502,319368
12024040020000,1805  COURTLAND AVE PARK RIDGE,,,,0,58180,200220,391365,332660,15628,317033,332660,332660,332660,332660,330792
12024040030000,1813  COURTLAND AVE PARK RIDGE,,,,0,58180,467930,636717,795896,15628,780269,795896,795896,795896,795896,710351
12024040130000,1800 S CRESCENT AVE PARK RIDGE,08/20/2018,01823219186,305000,1,54690,251410,395676,346216,14690,331527,346216,346216,346216,346216,334103
12024040140000,1804 S CRESCENT AVE PARK RIDGE,03/19/2018,01807829042,415500,1,58180,242730,388956,340337,15628,324709,340337,340337,340337,340337,340342
12024040150000,1808 S CRESCENT AVE PARK RIDGE,,,,0,58180,216580,408439,347173,15628,331546,347173,347173,347173,347173,363451
12024040160000,1812 S CRESCENT AVE PARK RIDGE,,,,0,58180,167700,403451,342933,15628,327306,342933,342933,342933,342933,354233
12024040170000,1816 S CRESCENT AVE PARK RIDGE,06/08/2017,01715917057,390000,1,58180,265170,410990,400715,15628,385088,400715,400715,400715,400715,394122
12024040180000,1820 S CRESCENT AVE PARK RIDGE,,,,0,58180,226890,416607,354116,15628,338489,354116,354116,354116,354116,340790
12024040190000,1824 S CRESCENT AVE PARK RIDGE,,,,0,58180,424750,488862,611078,15628,595450,611078,611078,611078,611078,502837
12024040200000,1828 S CRESCENT AVE PARK RIDGE,,,,0,58180,362870,468439,585549,15628,569921,585549,585549,585549,585549,523064
12024040210000,1900 S CRESCENT AVE PARK RIDGE,,,,0,58180,162000,377384,320776,15628,305149,320776,320776,320776,320776,268690
12024040220000,1904 S CRESCENT AVE PARK RIDGE,,,,0,58180,249380,431312,366616,15628,350988,366616,366616,366616,366616,369289
12024040230000,1908 S CRESCENT AVE PARK RIDGE,,,,0,58180,220320,391304,332608,15628,316981,332608,332608,332608,332608,347806
12024040240000,1912 S CRESCENT AVE PARK RIDGE,,,,0,54690,218150,407056,345998,14690,331308,345998,345998,345998,345998,354094
12024040250000,1817  COURTLAND AVE PARK RIDGE,,,,0,69820,184750,407315,346217,18753,327464,346217,346217,346217,346217,309915
12024040260000,1821  COURTLAND AVE PARK RIDGE,,,,0,60510,387110,505567,543484,16253,527231,543484,543484,543484,543484,549080
12024040270000,1825  COURTLAND AVE PARK RIDGE,,,,0,71570,561600,663663,829578,19223,810355,829578,829578,829578,829578,795745
12024040280000,1829  COURTLAND AVE PARK RIDGE,10/03/2017,01727608275,400000,1,58180,378640,488762,525419,15628,509792,525419,525419,525419,525419,469144
12024040330000,1913  COURTLAND AVE PARK RIDGE,,,,0,54680,155260,381060,323901,14688,309213,323901,323901,323901,323901,282409
12024040350000,1901  COURTLAND AVE PARK RIDGE,,,,0,71570,563600,630684,788356,19223,769133,788356,788356,788356,788356,808000
12024040360000,1909  COURTLAND AVE PARK RIDGE,03/07/2017,01706612025,786000,1,69870,585080,652198,815247,18767,796480,815247,815247,815247,815247,775382
12024040370000,1905  COURTLAND AVE PARK RIDGE,,,,0,59500,481180,634523,793153,15980,777173,793153,793153,793153,793153,809816
12024050010000,1801 S CRESCENT AVE PARK RIDGE,,,,0,54690,248110,452984,464309,14690,449619,464309,464309,464309,464309,413876
12024050020000,1803 S CRESCENT AVE PARK RIDGE,,,,0,58180,242180,409948,358705,15628,343077,358705,358705,358705,358705,355299
12024050030000,1809 S CRESCENT AVE PARK RIDGE,,,,0,58180,150410,386919,328881,15628,313254,328881,328881,328881,328881,285777
12024050040000,1813 S CRESCENT AVE PARK RIDGE,,,,0,58180,170440,387299,329204,15628,313577,329204,329204,329204,329204,295338
12024050050000,1817 S CRESCENT AVE PARK RIDGE,,,,0,58180,246620,386169,337898,15628,322271,337898,337898,337898,337898,343434
12024050060000,1821 S CRESCENT AVE PARK RIDGE,,,,0,58180,168880,370578,250140,15628,234512,250140,250140,250140,250140,267431
12024050070000,1825 S CRESCENT AVE PARK RIDGE,,,,0,58180,172380,400436,340371,15628,324743,340371,340371,340371,340371,290947
12024050080000,1829 S CRESCENT AVE PARK RIDGE,,,,0,58180,403720,488213,524829,15628,509202,524829,524829,524829,524829,539127
12024050090000,1901 S CRESCENT AVE PARK RIDGE,,,,0,58180,192430,387457,329339,15628,313711,329339,329339,329339,329339,326889
12024050100000,1905 S CRESCENT AVE PARK RIDGE,,,,0,58180,267630,402321,352031,15628,336403,352031,352031,352031,352031,339956
12024050110000,1909 S CRESCENT AVE PARK RIDGE,10/29/2018,01830218053,285000,1,58180,319270,441492,430454,15628,414827,430454,430454,430454,430454,454751
12024050120000,1913 S CRESCENT AVE PARK RIDGE,,,,0,54690,144900,372676,316775,14690,302085,316775,316775,316775,316775,302232
12024050130000,1800  VINE AVE PARK RIDGE,,,,0,54690,175200,383125,325656,14690,310967,325656,325656,325656,325656,312439
12024050140000,1804  VINE AVE PARK RIDGE,05/31/2018,01815129325,345300,1,58180,165350,366390,247313,15628,231686,247313,247313,247313,247313,299944
12024050150000,1808  VINE AVE PARK RIDGE,,,,0,58180,249640,459667,448176,15628,432548,448176,448176,448176,448176,385224
12024050160000,1812  VINE AVE PARK RIDGE,,,,0,58180,304610,432613,421798,15628,406170,421798,421798,421798,421798,448415
12024050170000,1816  VINE AVE PARK RIDGE,,,,0,58180,166120,384120,326502,15628,310875,326502,326502,326502,326502,297014
12024050180000,1820  VINE AVE PARK RIDGE,,,,0,58180,288410,443308,432225,15628,416598,432225,432225,432225,432225,443158
12024050190000,1824  VINE AVE PARK RIDGE,,,,0,58180,169350,388008,329806,15628,314179,329806,329806,329806,329806,318839
12024050200000,1828  VINE AVE PARK RIDGE,,,,0,58180,181610,367544,248092,15628,232465,248092,248092,248092,248092,250277
12024050210000,1900  VINE AVE PARK RIDGE,,,,0,58180,193670,419197,356317,15628,340690,356317,356317,356317,356317,358221
12024050220000,1904  VINE AVE PARK RIDGE,,,,0,58180,135340,385551,327719,15628,312091,327719,327719,327719,327719,275745
12024050230000,1908  VINE AVE PARK RIDGE,02/26/2018,01805755040,330000,1,58180,173350,447510,458697,15628,443070,458697,458697,458697,458697,310745
12024050240000,1912  VINE AVE PARK RIDGE,,,,0,54690,240990,412086,350273,14690,335583,350273,350273,350273,350273,347925
12024060010000,1801  VINE AVE PARK RIDGE,,,,0,54690,181690,408394,347135,14690,332445,347135,347135,347135,347135,320780
12024060020000,1805  VINE AVE PARK RIDGE,,,,0,58180,173210,368206,248539,15628,232912,248539,248539,248539,248539,273834
12123071760000,7862 W LAWRENCE AVE NORRIDGE,,,,0,3050,0,330044,305291,773,0,305291,305291,10000,10000,
12024060030000,1809  VINE AVE PARK RIDGE,,,,0,58180,183640,380447,323380,15628,307753,323380,323380,323380,323380,312693
12024060040000,1813  VINE AVE PARK RIDGE,,,,0,58180,233080,374210,364855,15628,349227,364855,364855,364855,364855,284027
12024060050000,1817  VINE AVE PARK RIDGE,,,,0,58180,171500,363439,245321,15628,229694,245321,245321,245321,245321,265776
12024060060000,1821  VINE AVE PARK RIDGE,,,,0,58180,217240,403548,343016,15628,327388,343016,343016,343016,343016,333937
12024060070000,1825  VINE AVE PARK RIDGE,,,,0,58180,254360,427736,438429,15628,422802,438429,438429,438429,438429,409201
12024060080000,1829  VINE AVE PARK RIDGE,,,,0,58180,224440,403891,343308,15628,327680,343308,343308,343308,343308,336900
12024060090000,1901  VINE AVE PARK RIDGE,,,,0,58180,186320,405509,344683,15628,329055,344683,344683,344683,344683,364163
12024060100000,1905  VINE AVE PARK RIDGE,,,,0,58180,195600,392226,333392,15628,317765,333392,333392,333392,333392,333099
12024060110000,1909  VINE AVE PARK RIDGE,,,,0,58180,185930,401019,340866,15628,325239,340866,340866,340866,340866,306836
12024060120000,1915  VINE AVE PARK RIDGE,,,,0,54690,328910,476706,488624,14690,473934,488624,488624,488624,488624,490386
12024060130000,1800 S ASHLAND AVE PARK RIDGE,,,,0,54690,331780,483032,519259,14690,504570,519259,519259,519259,519259,461946
12024060140000,1804 S ASHLAND AVE PARK RIDGE,,,,0,58180,162740,389294,330900,15628,315272,330900,330900,330900,330900,315264
12024060150000,1808 S ASHLAND AVE PARK RIDGE,,,,0,58180,172540,368741,248900,15628,233273,248900,248900,248900,248900,262570
12024060160000,1812 S ASHLAND AVE PARK RIDGE,,,,0,58180,189260,424188,360560,15628,344932,360560,360560,360560,360560,367995
12024060170000,1816 S ASHLAND AVE PARK RIDGE,,,,0,58180,223500,415644,353297,15628,337670,353297,353297,353297,353297,358039
12024060180000,1820 S ASHLAND AVE PARK RIDGE,,,,0,58180,342890,466807,501817,15628,486190,501817,501817,501817,501817,470779
12024060190000,1824 S ASHLAND AVE PARK RIDGE,,,,0,58180,215420,398241,338505,15628,322878,338505,338505,338505,338505,325993
12024060200000,1828 S ASHLAND AVE PARK RIDGE,,,,0,58180,166410,410936,349295,15628,333668,349295,349295,349295,349295,299600
